Epoch 0,Epoch 1,Epoch 2,Epoch 3,Epoch 4,Epoch 5,Epoch 6,Epoch 7,Epoch 8,Epoch 9,Epoch 10,Epoch 11,Epoch 12,Epoch 13,Epoch 14,Epoch 15,Epoch 16,Epoch 17,Epoch 18,Epoch 19,Epoch 20,Epoch 21,Epoch 22,Epoch 23,Epoch 24,Epoch 25,Epoch 26,Epoch 27,Epoch 28,Epoch 29,Epoch 30,Epoch 31,Epoch 32,Epoch 33,Epoch 34,Epoch 35,Epoch 36,Epoch 37,Epoch 38,Epoch 39,Epoch 40,Epoch 41,Epoch 42,Epoch 43,Epoch 44,Epoch 45,Epoch 46,Epoch 47,Epoch 48,Epoch 49,Epoch 50,Epoch 51,Epoch 52,Epoch 53,Epoch 54,Epoch 55,Epoch 56,Epoch 57,Epoch 58,Epoch 59,Epoch 60,Epoch 61,Epoch 62,Epoch 63,Epoch 64,Epoch 65,Epoch 66,Epoch 67,Epoch 68,Epoch 69,Epoch 70,Epoch 71,Epoch 72,Epoch 73,Epoch 74,Epoch 75,Epoch 76,Epoch 77,Epoch 78,Epoch 79,Epoch 80,Epoch 81,Epoch 82,Epoch 83,Epoch 84,Epoch 85,Epoch 86,Epoch 87,Epoch 88,Epoch 89,Epoch 90,Epoch 91,Epoch 92,Epoch 93,Epoch 94,Epoch 95,Epoch 96,Epoch 97,Epoch 98,Epoch 99,Epoch 100,Epoch 101,Epoch 102,Epoch 103,Epoch 104,Epoch 105,Epoch 106,Epoch 107,Epoch 108,Epoch 109,Epoch 110,Epoch 111,Epoch 112,Epoch 113,Epoch 114,Epoch 115,Epoch 116,Epoch 117,Epoch 118,Epoch 119,Epoch 120,Epoch 121,Epoch 122,Epoch 123,Epoch 124,Epoch 125,Epoch 126,Epoch 127,Epoch 128,Epoch 129,Epoch 130,Epoch 131,Epoch 132,Epoch 133,Epoch 134,Epoch 135,Epoch 136,Epoch 137,Epoch 138,Epoch 139,Epoch 140,Epoch 141,Epoch 142,Epoch 143,Epoch 144,Epoch 145,Epoch 146,Epoch 147,Epoch 148,Epoch 149,Epoch 150,Epoch 151,Epoch 152,Epoch 153,Epoch 154,Epoch 155,Epoch 156,Epoch 157,Epoch 158,Epoch 159,Epoch 160,Epoch 161,Epoch 162,Epoch 163,Epoch 164,Epoch 165,Epoch 166,Epoch 167,Epoch 168,Epoch 169,Epoch 170,Epoch 171,Epoch 172,Epoch 173,Epoch 174,Epoch 175,Epoch 176,Epoch 177,Epoch 178,Epoch 179,Epoch 180,Epoch 181,Epoch 182,Epoch 183,Epoch 184,Epoch 185,Epoch 186,Epoch 187,Epoch 188,Epoch 189,Epoch 190,Epoch 191,Epoch 192,Epoch 193,Epoch 194,Epoch 195,Epoch 196,Epoch 197,Epoch 198,Epoch 199,Epoch 200,Epoch 201,Epoch 202,Epoch 203,Epoch 204,Epoch 205,Epoch 206,Epoch 207,Epoch 208,Epoch 209,Epoch 210,Epoch 211,Epoch 212,Epoch 213,Epoch 214,Epoch 215,Epoch 216,Epoch 217,Epoch 218,Epoch 219,Epoch 220,Epoch 221,Epoch 222,Epoch 223,Epoch 224,Epoch 225,Epoch 226,Epoch 227,Epoch 228,Epoch 229,Epoch 230,Epoch 231,Epoch 232,Epoch 233,Epoch 234,Epoch 235,Epoch 236,Epoch 237,Epoch 238,Epoch 239,Epoch 240,Epoch 241,Epoch 242,Epoch 243,Epoch 244,Epoch 245,Epoch 246,Epoch 247,Epoch 248,Epoch 249,Epoch 250,Epoch 251,Epoch 252,Epoch 253,Epoch 254,Epoch 255,Epoch 256,Epoch 257,Epoch 258,Epoch 259,Epoch 260,Epoch 261,Epoch 262,Epoch 263,Epoch 264,Epoch 265,Epoch 266,Epoch 267,Epoch 268,Epoch 269,Epoch 270,Epoch 271,Epoch 272,Epoch 273,Epoch 274,Epoch 275,Epoch 276,Epoch 277,Epoch 278,Epoch 279,Epoch 280,Epoch 281,Epoch 282,Epoch 283,Epoch 284,Epoch 285,Epoch 286,Epoch 287,Epoch 288,Epoch 289,Epoch 290,Epoch 291,Epoch 292,Epoch 293,Epoch 294,Epoch 295,Epoch 296,Epoch 297,Epoch 298,Epoch 299
119.67144012451172,112.90377807617188,106.13018035888672,99.35455322265625,92.57848358154297,85.7981185913086,79.01750183105469,72.23226928710938,65.440185546875,58.64387512207031,51.83812713623047,45.02707290649414,38.206695556640625,31.374958038330078,24.532970428466797,17.684093475341797,10.83035659790039,3.977123260498047,-2.8773231506347656,-9.737957000732422,-16.596405029296875,-23.457530975341797,-30.318130493164062,-37.17751693725586,-44.038856506347656,-50.90492630004883,-57.763648986816406,-64.61582946777344,-71.4664535522461,-78.31228637695312,-85.1596908569336,-92.00784301757812,-98.85722351074219,-105.70012664794922,-112.54515075683594,-119.38020324707031,-126.20698547363281,-133.03631591796875,-139.86459350585938,-146.67811584472656,-153.48306274414062,-160.28741455078125,-167.08160400390625,-173.86647033691406,-180.6417236328125,-187.4092254638672,-194.1739501953125,-200.9309844970703,-207.6746063232422,-214.41323852539062,-605.1328125,-612.8558959960938,-620.8675537109375,-629.1113891601562,-637.5408935546875,-646.1167602539062,-654.803466796875,-663.5673828125,-672.39990234375,-681.281005859375,-690.1956176757812,-699.1387939453125,-708.0975952148438,-717.0607299804688,-726.0139770507812,-734.9559326171875,-743.8887939453125,-752.8090209960938,-761.7060546875,-770.5888671875,-779.4380493164062,-788.2562866210938,-797.0466918945312,-805.8182373046875,-814.5569458007812,-823.2766723632812,-831.9556884765625,-840.59375,-849.187255859375,-857.7351684570312,-866.2460327148438,-874.7120971679688,-883.13720703125,-891.5255126953125,-899.8719482421875,-908.1602783203125,-916.3919067382812,-924.5723876953125,-932.7025146484375,-940.7734375,-948.795654296875,-956.776611328125,-964.72412109375,-972.6319580078125,-980.494140625,-988.3204956054688,-996.097900390625,-1003.8255615234375,-1011.5056762695312,-1019.140869140625,-818.6346435546875,-825.037353515625,-831.406005859375,-837.7482299804688,-844.0615234375,-850.3345336914062,-856.5775756835938,-862.7948608398438,-868.9793701171875,-875.1312255859375,-881.2556762695312,-887.3488159179688,-893.4138793945312,-899.448974609375,-905.4625854492188,-911.4526977539062,-917.4188232421875,-923.352783203125,-929.25927734375,-935.135986328125,-940.979736328125,-946.7950439453125,-952.5799560546875,-958.3355102539062,-964.0601806640625,-969.7553100585938,-975.4197998046875,-981.051025390625,-986.6522216796875,-992.2225341796875,-997.7578125,-1003.2640380859375,-1008.7364501953125,-1014.1765747070312,-1019.5897216796875,-1024.9744873046875,-1030.327880859375,-1035.65087890625,-1040.9404296875,-1046.19287109375,-1051.407958984375,-1056.5924072265625,-1061.7451171875,-1066.864013671875,-1071.9521484375,-1077.0140380859375,-1082.043701171875,-1087.041015625,-1092.0078125,-1096.9444580078125,-1232.082763671875,-1237.26220703125,-1242.476318359375,-1247.7108154296875,-1252.9580078125,-1258.2208251953125,-1263.4940185546875,-1268.7685546875,-1274.04296875,-1279.307861328125,-1284.5595703125,-1289.7965087890625,-1295.00927734375,-1300.202880859375,-1305.38037109375,-1310.5313720703125,-1315.657958984375,-1320.754638671875,-1325.8212890625,-1330.8548583984375,-1335.8546142578125,-1340.826171875,-1345.7691650390625,-1350.6868896484375,-1355.56689453125,-1360.4100341796875,-1365.21923828125,-1369.990234375,-1374.7254638671875,-1379.4259033203125,-1384.09619140625,-1388.735107421875,-1393.3363037109375,-1397.89501953125,-1402.423583984375,-1406.927978515625,-1411.4013671875,-1415.84765625,-1420.260009765625,-1424.6378173828125,-1428.984619140625,-1433.2962646484375,-1437.57958984375,-1441.837890625,-1446.0654296875,-1450.262451171875,-1454.4306640625,-1458.570556640625,-1462.677734375,-1466.756591796875,-585.8712768554688,-588.1669921875,-590.52392578125,-592.9309692382812,-595.3782348632812,-597.856689453125,-600.3585815429688,-602.876953125,-605.4080810546875,-607.94775390625,-610.4915161132812,-613.033935546875,-615.5739135742188,-618.10791015625,-620.6349487304688,-623.1522216796875,-625.6595458984375,-628.1553344726562,-630.638427734375,-633.107177734375,-635.5616455078125,-638.0006103515625,-640.4232788085938,-642.82958984375,-645.2193603515625,-647.5906982421875,-649.9451293945312,-652.28271484375,-654.6019897460938,-656.9028930664062,-659.1841430664062,-661.4463500976562,-663.690673828125,-665.9161376953125,-668.123291015625,-670.3133544921875,-672.4845581054688,-674.636962890625,-676.7713623046875,-678.8871459960938,-680.9855346679688,-683.0653686523438,-685.1278076171875,-687.173583984375,-689.20166015625,-691.212890625,-693.2069702148438,-695.1865844726562,-697.1500244140625,-699.098876953125,-722.2445678710938,-724.0582885742188,-725.9317626953125,-727.8554077148438,-729.819091796875,-731.818115234375,-733.8461303710938,-735.8958740234375,-737.9630126953125,-740.0401611328125,-742.1278076171875,-744.221435546875,-746.3167724609375,-748.4117431640625,-750.5045166015625,-752.591796875,-754.6710205078125,-756.7430419921875,-758.8050537109375,-760.855224609375,-762.894775390625,-764.9212036132812,-766.9340209960938,-768.931396484375,-770.9141845703125,-772.8819580078125,-774.8338623046875,-776.7681884765625,-778.6874389648438,-780.5894165039062,-782.4761962890625,-784.3480224609375,-786.2039794921875,-788.0462646484375,-789.872802734375,-791.6836547851562,-793.478515625,-795.2572631835938,-797.020263671875,-798.7674560546875,-800.498779296875,-802.2158203125,-803.9186401367188,-805.6078491210938,-807.2821655273438,-808.9428100585938,-810.5884399414062,-812.219482421875,-813.8367919921875,-815.441162109375
