0.0,63.74999999999999,30.0,0.1125
0.0,63.74999999999999,50.0,0.075
1.0,76.25,30.0,0.2375
1.0,76.25,50.0,0.25
2.0,86.25,30.0,0.5375
2.0,86.25,50.0,0.875
3.0,76.25,30.0,0.2125
3.0,76.25,50.0,0.4875
4.0,73.75,30.0,0.2875
4.0,73.75,50.0,0.675
5.0,67.5,30.0,0.0875
5.0,67.5,50.0,0.175
6.0,80.0,30.0,0.85
6.0,80.0,50.0,0.8375
7.0,66.25,30.0,0.1375
7.0,66.25,50.0,0.675
8.0,81.25,30.0,0.025
8.0,81.25,50.0,0.1375
