0.0,63.74999999999999,30.0,0.5625
0.0,63.74999999999999,50.0,0.65
1.0,76.25,30.0,0.775
1.0,76.25,50.0,0.9
2.0,86.25,30.0,0.95
2.0,86.25,50.0,0.9875
3.0,76.25,30.0,0.4375
3.0,76.25,50.0,0.8875
