0.0,63.74999999999999,30.0,0.1125
0.0,63.74999999999999,50.0,0.075
1.0,76.25,30.0,0.2375
1.0,76.25,50.0,0.25
2.0,86.25,30.0,0.5375
2.0,86.25,50.0,0.875
3.0,76.25,30.0,0.2125
3.0,76.25,50.0,0.4875
