0.0,63.74999999999999,0.6700000000000002
1.0,76.25,0.83625
2.0,86.25,0.9737500000000001
3.0,76.25,0.8787500000000001
4.0,73.75,0.85625
5.0,67.5,0.9049999999999999
6.0,80.0,0.9325000000000001
7.0,66.25,0.7887500000000001
8.0,81.25,0.9075
9.0,78.75,0.8074999999999999
