5.0,81.25,30.0,36.0,1.0,2.0,41.0
5.0,81.25,50.0,35.0,2.0,1.0,42.0
6.0,73.75,30.0,31.0,10.0,2.0,37.0
6.0,73.75,50.0,32.0,9.0,2.0,37.0
7.0,58.75,30.0,72.0,0.0,5.0,3.0
7.0,58.75,50.0,62.0,10.0,0.0,8.0
