0.0,78.75,30.0,0.7625
0.0,78.75,50.0,0.9375
1.0,62.5,30.0,0.575
1.0,62.5,50.0,0.6375
2.0,65.0,30.0,0.9
2.0,65.0,50.0,0.95
3.0,83.75,30.0,0.925
3.0,83.75,50.0,0.925
4.0,80.0,30.0,0.925
4.0,80.0,50.0,0.9375
