1.0,72.5,30.0,0.4125
1.0,72.5,50.0,0.4125
2.0,80.0,30.0,0.7
2.0,80.0,50.0,0.725
3.0,58.75,30.0,0.1375
3.0,58.75,50.0,0.1125
4.0,80.0,30.0,0.2
4.0,80.0,50.0,0.4125
