1.0,72.5,30.0,0.8375
1.0,72.5,50.0,0.85
2.0,80.0,30.0,0.95
2.0,80.0,50.0,0.9625
3.0,58.75,30.0,0.825
3.0,58.75,50.0,0.825
4.0,80.0,30.0,0.9
4.0,80.0,50.0,0.9
5.0,77.5,30.0,0.8875
5.0,77.5,50.0,0.925
6.0,60.0,30.0,0.65
6.0,60.0,50.0,0.6375
7.0,78.75,30.0,0.9
7.0,78.75,50.0,0.9
8.0,72.5,30.0,0.7
8.0,72.5,50.0,0.7875
