1.0,72.5,0.8899999999999999
2.0,80.0,0.94625
3.0,58.75,0.76875
4.0,80.0,0.9262499999999999
5.0,77.5,0.8837499999999998
6.0,60.0,0.69375
7.0,78.75,0.89375
