0.751
0.697
0.131
0.634
0.704
0.862
0.815
0.918
0.752
0.903
0.609
0.263
0.868
0.456
0.766
0.460
0.770
0.836
0.614
0.620
0.258
0.162
0.136
0.114
0.554
0.846
0.685
0.242
0.601
0.851
0.176
0.114
0.909
0.691
0.418
0.689
0.921
0.594
0.203
0.740
0.631
0.435
0.859
0.836
0.889
0.795
0.838
0.800
0.918
0.898
0.897
0.087
0.437
0.781
0.827
0.366
0.873
0.834
0.487
0.408
0.150
0.910
0.859
0.782
0.084
0.352
0.776
0.840
0.217
0.447
0.793
0.756
0.087
0.342
0.798
0.880
0.573
0.836
0.630
0.098
0.849
0.893
0.095
0.308
0.855
0.222
0.847
0.541
0.324
0.906
0.797
0.760
0.924
0.640
0.751
0.749
0.782
0.157
0.128
0.537
0.905
0.915
0.725
0.887
0.882
0.805
0.371
0.869
0.288
0.551
0.773
0.613
0.309
0.653
0.736
0.704
0.837
0.112
0.192
0.569
0.244
0.543
0.091
0.715
0.707
0.910
0.824
0.823
0.560
0.115
0.895
0.778
0.442
0.888
0.409
0.820
0.079
0.877
0.802
0.621
0.363
0.895
0.292
0.790
0.639
0.540
0.149
0.493
0.563
0.371
0.884
0.870
0.585
0.142
0.127
0.416
0.165
0.921
0.799
0.093
0.793
0.810
0.675
0.493
0.292
0.563
0.429
0.317
0.548
0.863
0.908
0.792
0.801
0.280
0.352
0.587
0.608
0.856
0.768
0.715
0.698
0.791
0.497
0.168
0.087
0.660
0.500
0.763
0.630
0.719
0.783
0.146
0.083
0.618
0.690
0.776
0.100
0.715
0.380
0.079
0.890
0.771
0.832
0.722
0.876
0.759
0.705
0.113
0.879
0.154
0.781
0.863
0.886
0.671
0.353
0.195
0.457
0.770
0.865
0.155
0.502
0.562
0.550
0.452
0.294
0.318
0.867
0.835
0.088
0.581
0.735
0.839
0.908
0.802
0.882
0.716
0.910
0.882
0.860
0.090
0.813
0.858
0.684
0.822
0.844
0.898
0.557
0.723
0.597
0.438
0.628
0.856
0.834
0.784
0.676
0.651
0.750
0.117
0.080
0.690
0.623
0.498
0.831
0.542
0.730
0.640
0.254
0.697
0.767
0.759
0.888
0.712
0.771
0.719
0.285
0.765
0.858
0.287
0.797
0.425
0.867
0.092
0.249
0.541
0.908
0.870
0.890
0.620
0.924
0.897
0.882
0.787
0.894
0.820
0.322
0.894
0.895
0.726
0.887
0.883
0.887
0.742
0.793
0.787
0.195
0.500
0.168
0.652
0.477
0.417
0.566
0.374
0.325
0.908
0.085
0.404
0.642
0.221
0.155
0.311
0.844
0.887
0.119
0.752
0.165
0.209
0.133
0.317
0.357
0.086
0.464
0.535
0.154
0.869
0.900
0.732
0.661
0.071
0.508
0.162
0.866
0.075
0.349
0.678
0.866
0.902
0.076
0.783
0.373
0.433
0.725
0.783
0.088
0.371
0.162
0.580
0.126
0.907
0.905
0.823
0.133
0.075
0.341
0.744
0.514
0.808
0.809
0.848
0.708
0.169
0.104
0.126
0.761
0.902
0.905
0.635
0.683
0.712
0.864
0.721
0.777
0.793
0.658
0.723
0.815
0.683
0.617
0.744
0.922
0.890
0.372
0.891
0.746
0.073
0.107
0.081
0.640
0.911
0.905
0.648
0.670
0.694
0.089
0.337
0.361
0.380
0.631
0.715
0.846
0.612
0.130
0.863
0.804
0.323
0.728
0.103
0.115
0.077
0.582
0.904
0.849
0.181
0.861
0.173
0.167
0.902
0.217
0.085
0.838
0.741
0.335
0.449
0.562
0.734
0.906
0.319
0.838
0.481
0.167
0.660
0.917
0.914
0.926
0.904
0.892
0.814
0.545
0.653
0.728
0.182
0.665
0.252
0.091
0.127
0.212
0.909
0.742
0.334
0.506
0.102
0.438
0.534
0.094
0.166
0.159
0.919
0.075
0.735
0.156
0.784
0.093
0.704
0.557
0.451
0.278
0.138
0.459
0.116
0.862
0.098
0.132
0.678
0.819
0.415
0.804
0.929
0.891
0.702
0.861
0.667
0.933
0.903
0.439
0.132
0.093
0.686
0.189
0.672
0.813
0.859
0.762
0.860
0.781
0.354
0.818
0.864
0.881
0.871
0.124
0.781
0.542
0.552
0.386
0.920
0.698
0.915
0.922
0.913
0.922
0.269
0.624
0.710
0.896
0.914
0.824
0.684
0.694
0.226
0.369
0.809
0.580
0.853
0.590
0.744
0.800
0.883
0.533
0.091
0.629
0.519
0.379
0.715
0.475
0.919
0.594
0.466
0.915
0.924
0.802
0.584
0.751
0.087
0.563
0.072
0.597
0.512
0.434
0.280
0.265
0.141
0.651
0.764
0.270
0.385
0.387
0.785
0.671
0.841
0.929
0.840
0.822
0.892
0.192
0.588
0.701
0.718
0.739
0.765
0.829
0.883
0.645
0.526
0.759
0.574
0.593
0.113
0.600
0.579
0.245
0.586
0.372
0.091
0.847
0.159
0.595
0.885
0.111
0.579
0.400
0.755
0.915
0.704
0.788
0.488
0.659
0.893
0.098
0.737
0.657
0.081
0.556
0.562
0.422
0.527
0.835
0.863
0.557
0.570
0.534
0.685
0.672
0.081
0.281
0.818
0.488
0.819
0.373
0.580
0.720
0.689
0.778
0.543
0.549
0.683
0.683
0.787
0.708
0.719
0.591
0.571
0.694
0.481
0.234
0.443
0.863
0.894
0.703
0.176
0.456
0.695
0.829
0.849
0.901
0.823
0.684
0.833
0.811
0.631
0.760
0.656
0.194
0.925
0.567
0.766
0.892
0.866
0.891
0.884
0.740
0.416
0.688
0.679
0.766
0.541
0.768
0.668
0.743
0.198
0.348
0.300
0.165
0.172
0.857
0.880
0.705
0.734
0.736
0.650
0.384
0.875
0.876
0.731
0.709
0.577
0.720
0.782
0.920
0.478
0.282
0.493
0.766
0.616
0.780
0.502
0.790
0.617
0.123
0.894
0.798
0.834
0.076
0.407
0.471
0.892
0.637
0.892
0.294
0.913
0.912
0.675
0.863
0.779
0.725
0.155
0.089
0.897
0.195
0.860
0.548
0.613
0.193
0.713
0.585
0.199
0.401
0.198
0.478
0.626
0.519
0.520
0.090
0.501
0.907
0.913
0.077
0.679
0.664
0.552
0.822
0.790
0.302
0.360
0.191
0.531
0.726
0.814
0.789
0.757
0.879
0.717
0.661
0.831
0.831
0.856
0.521
0.848
0.877
0.657
0.890
0.818
0.868
0.690
0.458
0.311
0.710
0.578
0.396
0.813
0.626
0.756
0.299
0.378
0.397
0.218
0.340
0.231
0.761
0.645
0.464
0.637
0.538
0.746
0.874
0.168
0.559
0.552
0.674
0.697
0.234
0.629
0.825
0.067
0.558
0.846
0.543
0.516
0.666
0.751
0.741
0.852
0.089
0.686
0.853
0.890
0.661
0.808
0.621
0.833
0.769
0.556
0.122
0.471
0.707
0.723
0.401
0.428
0.605
0.547
0.470
0.394
0.595
0.684
0.734
0.471
0.899
0.925
0.414
0.313
0.232
0.475
0.820
0.727
0.332
0.511
0.113
0.534
0.293
0.286
0.345
0.827
0.366
0.603
0.760
0.618
0.403
0.640
0.534
0.088
0.154
0.137
0.361
0.226
0.697
0.907
0.346
0.656
0.080
0.844
0.896
0.082
0.898
0.648
0.893
0.864
0.637
0.907
0.905
0.908
0.731
0.892
0.694
0.902
0.189
0.528
0.890
0.488
0.845
0.655
0.773
0.527
0.693
0.700
0.799
0.082
0.081
0.265
0.411
0.435
0.497
0.519
0.371
0.079
0.652
0.650
0.225
0.174
0.253
0.640
0.555
0.399
0.677
0.346
0.753
0.435
0.760
0.900
0.836
0.294
0.199
0.638
0.518
0.250
0.804
0.231
0.819
0.907
0.704
0.774
0.683
0.494
0.521
0.720
0.637
0.727
0.893
0.682
0.643
0.766
0.672
0.081
0.588
0.523
0.707
0.633
0.568
0.710
0.764
0.562
0.644
0.143
0.816
0.394
0.401
0.840
0.782
0.904
0.736
0.640
0.659
0.646
0.638
0.758
0.597
0.140
0.346
0.789
0.720
0.779
0.802
0.869
0.069
0.501
0.796
0.435
0.242
0.744
0.382
0.462
0.841
0.498
0.686
0.758
0.477
0.547
0.585
0.920
0.861
0.343
0.724
0.732
0.755
0.077
0.897
0.759
0.880
0.803
0.401
0.111
0.583
0.169
0.433
0.813
0.778
0.698
0.617
0.629
0.579
0.853
0.100
0.537
0.469
0.800
0.556
0.611
0.738
0.489
0.619
0.847
0.613
0.164
0.833
0.650
0.771
0.550
0.772
0.155
0.842
0.839
0.161
0.896
0.916
0.525
0.829
0.659
0.832
0.586
0.623
0.903
0.685
0.889
0.855
0.371
0.743
0.659
0.560
0.559
0.850
0.466
0.837
0.542
0.738
0.846
0.658
0.916
0.474
0.436
0.129
0.807
0.788
0.596
0.870
0.133
0.397
0.716
0.532
0.625
0.451
0.590
0.699
0.901
0.526
0.310
0.809
0.081
0.851
0.591
0.237
0.605
0.082
0.576
0.553
0.225
0.584
0.757
0.861
0.179
0.884
0.115
0.859
0.350
0.893
0.756
0.634
0.273
0.588
0.490
0.443
0.080
0.722
0.462
0.637
0.258
0.480
0.433
0.737
0.715
0.923
0.577
0.388
0.225
0.203
0.794
0.108
0.441
0.767
0.721
0.813
0.801
0.777
0.502
0.486
0.472
0.144
0.444
0.319
0.867
0.821
0.727
0.753
0.755
0.576
0.318
0.776
0.891
0.677
0.879
0.845
0.264
0.736
0.791
0.763
0.239
0.722
0.630
0.543
0.553
0.486
0.847
0.825
0.650
0.616
0.554
0.565
0.916
0.847
0.736
0.679
0.307
0.443
0.718
0.666
0.162
0.200
0.604
0.302
0.521
0.617
0.909
0.744
0.739
0.509
0.830
0.831
0.711
0.912
0.918
0.869
0.885
0.270
0.771
0.833
0.534
0.545
0.905
0.594
0.120
0.515
0.436
0.528
0.801
0.700
0.622
0.642
0.545
0.553
0.542
0.726
0.132
0.567
0.675
0.778
0.465
0.847
0.338
0.664
0.878
0.837
0.700
0.548
0.791
0.532
0.768
0.238
0.858
0.818
0.812
0.489
0.667
0.615
0.572
0.228
0.233
0.230
0.678
0.178
0.464
0.688
0.622
0.678
0.549
0.259
0.093
0.835
0.800
0.923
0.263
0.756
0.671
0.196
0.098
0.185
0.343
0.775
0.254
0.831
0.841
0.376
0.870
0.620
0.894
0.764
0.633
0.818
0.569
0.708
0.538
0.567
0.522
0.270
0.763
0.661
0.386
0.528
0.411
0.726
0.161
0.792
0.624
0.659
0.614
0.818
0.583
0.425
0.663
0.770
0.545
0.610
0.591
0.894
0.624
0.657
0.367
0.075
0.765
0.342
