0.0,80.0,30.0,22.0,8.0,1.0,49.0
0.0,80.0,50.0,28.0,2.0,2.0,48.0
1.0,70.0,30.0,33.0,8.0,5.0,34.0
1.0,70.0,50.0,34.0,7.0,6.0,33.0
2.0,83.75,30.0,53.0,0.0,26.0,1.0
2.0,83.75,50.0,53.0,0.0,19.0,8.0
