0.0,80.0,30.0,26.0,4.0,0.0,50.0
0.0,80.0,50.0,16.0,14.0,5.0,45.0
1.0,70.0,30.0,33.0,8.0,8.0,31.0
1.0,70.0,50.0,29.0,12.0,10.0,29.0
2.0,83.75,30.0,53.0,0.0,26.0,1.0
2.0,83.75,50.0,53.0,0.0,27.0,0.0
